http://dbpedia.org/resource/Jared_Jeffries, http://dbpedia.org/resource/New_York_Knicks, Power forward / Center, 2.1082
http://dbpedia.org/resource/Anderson_Varej%C3%A3o, http://dbpedia.org/resource/Cleveland_Cavaliers, Power forward / Center, 2.1082
http://dbpedia.org/resource/Troy_Murphy, http://dbpedia.org/resource/Los_Angeles_Lakers, Power forward / Center, 2.1082
http://dbpedia.org/resource/Darryl_Watkins, http://dbpedia.org/resource/New_Orleans_Hornets, Center, 2.1082
http://dbpedia.org/resource/Charlie_Villanueva, http://dbpedia.org/resource/Detroit_Pistons, Power forward, 2.1082
http://dbpedia.org/resource/Dan_Gadzuric, http://dbpedia.org/resource/New_York_Knicks, Center, 2.1082
http://dbpedia.org/resource/Ian_Mahinmi, http://dbpedia.org/resource/Dallas_Mavericks, Power forward / Center, 2.1082
http://dbpedia.org/resource/Larry_Sanders_(basketball), http://dbpedia.org/resource/Milwaukee_Bucks, Forward/Center, 2.1082
http://dbpedia.org/resource/Anthony_Randolph, http://dbpedia.org/resource/Minnesota_Timberwolves, Power forward / Center, 2.1082
http://dbpedia.org/resource/Kevin_Garnett, http://dbpedia.org/resource/Boston_Celtics, Power forward / Center, 2.1082
http://dbpedia.org/resource/Emeka_Okafor, http://dbpedia.org/resource/New_Orleans_Hornets, Center/Power forward, 2.0828
http://dbpedia.org/resource/Lamar_Odom, http://dbpedia.org/resource/Dallas_Mavericks, Forward, 2.0828
http://dbpedia.org/resource/Serge_Ibaka, http://dbpedia.org/resource/Oklahoma_City_Thunder, Power forward, 2.0828
http://dbpedia.org/resource/Hedo_T%C3%BCrko%C4%9Flu, http://dbpedia.org/resource/Orlando_Magic, Forward, 2.0828
http://dbpedia.org/resource/Ekpe_Udoh, http://dbpedia.org/resource/Milwaukee_Bucks, Power forward / Center, 2.0828
http://dbpedia.org/resource/Gustavo_Ay%C3%B3n, http://dbpedia.org/resource/New_Orleans_Hornets, Center / Power forward, 2.0828
http://dbpedia.org/resource/Josh_McRoberts, http://dbpedia.org/resource/Los_Angeles_Lakers, Power forward/Center, 2.0828
http://dbpedia.org/resource/Kevin_Love, http://dbpedia.org/resource/Minnesota_Timberwolves, Power Forward / Center, 2.0828
http://dbpedia.org/resource/Ryan_Anderson_(basketball), http://dbpedia.org/resource/Orlando_Magic, Power forward, 2.0828
http://dbpedia.org/resource/Craig_Brackins, http://dbpedia.org/resource/Philadelphia_76ers, Power Forward, 2.0828
http://dbpedia.org/resource/Daniel_Orton, http://dbpedia.org/resource/Orlando_Magic, Center, 2.0828
http://dbpedia.org/resource/Markieff_Morris, http://dbpedia.org/resource/Phoenix_Suns, Power forward, 2.0828
http://dbpedia.org/resource/Brandan_Wright, http://dbpedia.org/resource/Dallas_Mavericks, Power forward / Center, 2.0828
http://dbpedia.org/resource/Danilo_Gallinari, http://dbpedia.org/resource/Denver_Nuggets, Small forward / Power forward, 2.0828
http://dbpedia.org/resource/Ed_Davis_(basketball), http://dbpedia.org/resource/Toronto_Raptors, Power forward, 2.0828
http://dbpedia.org/resource/JaJuan_Johnson, http://dbpedia.org/resource/Boston_Celtics, Power forward, 2.0828
http://dbpedia.org/resource/Jordan_Hill_(basketball), http://dbpedia.org/resource/Los_Angeles_Lakers, Power forward / Center, 2.0828
http://dbpedia.org/resource/Justin_Harper_(basketball), http://dbpedia.org/resource/Orlando_Magic, Power Forward, 2.0828
http://dbpedia.org/resource/Trey_Thompkins, http://dbpedia.org/resource/Los_Angeles_Clippers, Power Forward, 2.0828
http://dbpedia.org/resource/Vernon_Macklin, http://dbpedia.org/resource/Detroit_Pistons, Power forward / Center, 2.0828
http://dbpedia.org/resource/Chris_Andersen, http://dbpedia.org/resource/Denver_Nuggets, Power forward / Center, 2.0828
http://dbpedia.org/resource/Jonas_Jerebko, http://dbpedia.org/resource/Detroit_Pistons, Forward, 2.0828
